Thumbnail,Track Name,Author Time,Top Time,10k Time,10k Time % Difference,Top Time % Difference,10k Time Difference,Top Time Difference,Completed
https://core.trackmania.nadeo.live/maps/49e21d52-5cc5-430d-a512-50c1bdab8985/thumbnail.jpg,Spring 2021 - 24,73.636,68.672,76.141,-3.4,6.74,-2.5050000000000097,4.963999999999999,False
https://core.trackmania.nadeo.live/maps/920f4cb1-65a0-4bbe-909f-275829d45eb2/thumbnail.jpg,Spring 2021 - 25,78.942,74.278,80.746,-2.29,5.91,-1.804000000000002,4.663999999999987,False
https://core.trackmania.nadeo.live/maps/1ecb804b-caaf-4394-8a2e-2f5a23aeaf56/thumbnail.jpg,Winter 2021 - 1,25.288,23.218,24.254,4.09,8.19,1.033999999999999,2.0700000000000003,False
https://core.trackmania.nadeo.live/maps/95062c1c-e08c-420b-a548-333085b27962/thumbnail.jpg,Winter 2021 - 2,17.31,16.534,16.98,1.91,4.48,0.3299999999999983,0.7759999999999998,False
https://core.trackmania.nadeo.live/maps/5b2b3bdb-ed78-4122-b0d5-e44fe1bdab2f/thumbnail.jpg,Winter 2021 - 3,22.043,20.128,21.885,0.72,8.69,0.1579999999999977,1.9149999999999991,False
https://core.trackmania.nadeo.live/maps/a727fe4e-12a1-4175-a441-8531bbe23895/thumbnail.jpg,Winter 2021 - 4,22.995,21.845,22.775,0.96,5.0,0.22000000000000242,1.1500000000000021,False
https://core.trackmania.nadeo.live/maps/02fbac7b-4f23-4728-94dd-7ea0ca8b6611/thumbnail.jpg,Winter 2021 - 5,39.135,34.816,38.608,1.35,11.04,0.527000000000001,4.3189999999999955,False
https://core.trackmania.nadeo.live/maps/d3fb3eaa-5928-407b-ab10-cc4e9840fad2/thumbnail.jpg,Winter 2021 - 6,31.158,29.664,30.847,1.0,4.79,0.31099999999999994,1.4939999999999998,False
https://core.trackmania.nadeo.live/maps/09853d2c-b29f-4c25-8fa5-8a4c08adba8e/thumbnail.jpg,Winter 2021 - 7,36.915,33.271,36.468,1.21,9.87,0.4469999999999956,3.6439999999999984,False
https://core.trackmania.nadeo.live/maps/cad8769d-bd0d-4c7c-8de0-5b625433e560/thumbnail.jpg,Winter 2021 - 8,37.226,34.125,37.044,0.49,8.33,0.18200000000000216,3.100999999999999,False
https://core.trackmania.nadeo.live/maps/52335c20-f061-4bc1-b1b3-a78b20aa4a83/thumbnail.jpg,Winter 2021 - 9,48.336,43.637,47.642,1.44,9.72,0.6939999999999955,4.698999999999998,False
https://core.trackmania.nadeo.live/maps/05396936-b8ac-4bed-bfee-4d99d4ac3f0d/thumbnail.jpg,Winter 2021 - 10,45.208,41.644,44.715,1.09,7.88,0.492999999999995,3.564,False
https://core.trackmania.nadeo.live/maps/fe7b0fdd-f0b4-4360-b000-c9d445c6480e/thumbnail.jpg,Winter 2021 - 11,31.735,28.652,31.505,0.72,9.71,0.23000000000000043,3.0829999999999984,False
https://core.trackmania.nadeo.live/maps/8c249031-b140-4d9b-84e8-1b0aae3c7343/thumbnail.jpg,Winter 2021 - 12,39.74,37.618,39.698,0.11,5.34,0.04200000000000159,2.122,False
https://core.trackmania.nadeo.live/maps/2f2ba05f-de0d-4b19-ab93-9b69f24a8b3e/thumbnail.jpg,Winter 2021 - 13,33.023,28.896,32.898,0.38,12.5,0.125,4.1270000000000024,False
https://core.trackmania.nadeo.live/maps/562e8e75-836e-4db8-b863-4027d9f5a1bb/thumbnail.jpg,Winter 2021 - 14,30.312,24.903,30.17,0.47,17.84,0.14199999999999946,5.4090000000000025,False
https://core.trackmania.nadeo.live/maps/45c07a97-4920-4114-9ef7-eb5d28ef5ea0/thumbnail.jpg,Winter 2021 - 15,59.074,53.326,59.525,-0.76,9.73,-0.4510000000000005,5.7479999999999976,False
https://core.trackmania.nadeo.live/maps/a07d6a36-4a13-4f73-9b25-9f1bf60d8e26/thumbnail.jpg,Winter 2021 - 16,43.172,37.364,42.804,0.85,13.45,0.367999999999995,5.808,False
https://core.trackmania.nadeo.live/maps/69bb420e-4ea7-4fca-9a11-502fdff019a5/thumbnail.jpg,Winter 2021 - 17,54.84,49.594,56.548,-3.11,9.57,-1.7079999999999984,5.246000000000002,False
https://core.trackmania.nadeo.live/maps/e617320a-2ae4-47b3-af9a-3e011e2a7c65/thumbnail.jpg,Winter 2021 - 18,43.5,39.467,43.388,0.26,9.27,0.11200000000000188,4.033000000000001,False
https://core.trackmania.nadeo.live/maps/c91c9034-b441-44a3-a525-1498d295b4f3/thumbnail.jpg,Winter 2021 - 19,56.691,50.991,58.71,-3.56,10.05,-2.0189999999999984,5.700000000000003,False
https://core.trackmania.nadeo.live/maps/feb5cb98-3a35-4462-a80f-7a6ecfd843d6/thumbnail.jpg,Winter 2021 - 20,45.89,40.767,45.828,0.14,11.16,0.06199999999999761,5.1229999999999976,False
https://core.trackmania.nadeo.live/maps/96b16c5d-111b-4d39-b70c-25a7d07a3630/thumbnail.jpg,Winter 2021 - 21,48.626,40.758,50.28,-3.4,16.18,-1.6540000000000035,7.867999999999995,False
https://core.trackmania.nadeo.live/maps/83afc11f-1097-4196-81f3-41e87b1db3dd/thumbnail.jpg,Winter 2021 - 22,46.538,43.198,46.511,0.06,7.18,0.026999999999993918,3.3399999999999963,False
https://core.trackmania.nadeo.live/maps/d1b41044-250a-45ac-8d51-6a5d139b0ed7/thumbnail.jpg,Winter 2021 - 23,65.175,60.082,68.048,-4.41,7.81,-2.8730000000000047,5.092999999999996,False
https://core.trackmania.nadeo.live/maps/a9be9c0a-5b00-43aa-affc-047c19a13ef5/thumbnail.jpg,Winter 2021 - 24,67.547,59.635,70.11,-3.79,11.71,-2.5630000000000024,7.911999999999999,False
https://core.trackmania.nadeo.live/maps/3b551f2b-7670-4cd6-98c4-89ad5dbd60dc/thumbnail.jpg,Winter 2021 - 25,96.533,88.261,102.343,-6.02,8.57,-5.810000000000002,8.272000000000006,False
https://core.trackmania.nadeo.live/maps/c8c6d134-ec15-4bb1-bee6-6303eb88fc12/thumbnail.jpg,Fall 2020 - 1,19.291,18.171,18.763,2.74,5.81,0.5279999999999987,1.120000000000001,False
https://core.trackmania.nadeo.live/maps/3ce67c4b-573b-4de9-a6a6-b69f9a00636a/thumbnail.jpg,Fall 2020 - 2,18.843,18.355,18.59,1.34,2.59,0.2530000000000001,0.48799999999999955,False
https://core.trackmania.nadeo.live/maps/4cecd4af-03a0-44f9-a7a8-18f5b02cd308/thumbnail.jpg,Fall 2020 - 3,23.508,20.538,22.965,2.31,12.63,0.5429999999999993,2.969999999999999,False
https://core.trackmania.nadeo.live/maps/b8c3a63f-2e0a-4dd0-8e56-083f78678f22/thumbnail.jpg,Fall 2020 - 4,27.965,26.131,27.742,0.8,6.56,0.22299999999999898,1.8339999999999996,False
https://core.trackmania.nadeo.live/maps/404eba22-7408-4a7f-be99-a0240ccc2d50/thumbnail.jpg,Fall 2020 - 5,44.013,40.588,43.698,0.72,7.78,0.3149999999999977,3.424999999999997,False
https://core.trackmania.nadeo.live/maps/46f8ae5a-a3d8-4d02-a626-f58ddd16d211/thumbnail.jpg,Fall 2020 - 6,30.401,28.333,30.021,1.25,6.8,0.379999999999999,2.0680000000000014,False
https://core.trackmania.nadeo.live/maps/b9d8e0fb-59f0-40a4-a757-7d1f3e6c0437/thumbnail.jpg,Fall 2020 - 7,33.883,30.435,33.184,2.06,10.18,0.6990000000000052,3.448000000000004,False
https://core.trackmania.nadeo.live/maps/053134f2-dc51-4b66-96c8-e1bf9368ec0b/thumbnail.jpg,Fall 2020 - 8,33.888,30.368,33.358,1.56,10.39,0.5300000000000011,3.5199999999999996,False
https://core.trackmania.nadeo.live/maps/5340e6b6-3c05-469a-8a4b-fc58cd94bd88/thumbnail.jpg,Fall 2020 - 9,37.574,33.958,37.411,0.43,9.62,0.1629999999999967,3.6159999999999997,False
https://core.trackmania.nadeo.live/maps/416cd11c-a867-41e5-b6c0-582bf0ecb255/thumbnail.jpg,Fall 2020 - 10,36.041,31.584,35.253,2.19,12.37,0.7879999999999967,4.456999999999997,False
https://core.trackmania.nadeo.live/maps/1759028c-9ed8-4857-be36-e73932818065/thumbnail.jpg,Fall 2020 - 11,29.777,27.324,29.171,2.04,8.24,0.6060000000000016,2.4529999999999994,False
https://core.trackmania.nadeo.live/maps/eaacb8bd-0377-466c-bafd-88c144806581/thumbnail.jpg,Fall 2020 - 12,39.097,33.845,38.741,0.91,13.43,0.35600000000000165,5.2520000000000024,False
https://core.trackmania.nadeo.live/maps/c03892e5-154c-4afe-ac4b-6e8c6aec2aa6/thumbnail.jpg,Fall 2020 - 13,36.571,31.196,36.816,-0.67,14.7,-0.24500000000000455,5.3749999999999964,False
https://core.trackmania.nadeo.live/maps/6b31cdfe-3927-411a-87ae-264e5dfff1bb/thumbnail.jpg,Fall 2020 - 14,35.046,24.623,34.54,1.44,29.74,0.5060000000000002,10.422999999999998,False
https://core.trackmania.nadeo.live/maps/ff9daa53-6ae8-4708-8bc8-ec0c1c1912bb/thumbnail.jpg,Fall 2020 - 15,47.158,41.527,47.041,0.25,11.94,0.11700000000000443,5.631,False
https://core.trackmania.nadeo.live/maps/eda424ab-da66-4c9b-97c9-b756d16d974c/thumbnail.jpg,Fall 2020 - 16,49.631,43.858,49.143,0.98,11.63,0.48799999999999955,5.773000000000003,False
https://core.trackmania.nadeo.live/maps/f9a276b6-64d6-461a-8180-1bfade71e53c/thumbnail.jpg,Fall 2020 - 17,46.227,39.795,45.967,0.56,13.91,0.259999999999998,6.431999999999995,False
https://core.trackmania.nadeo.live/maps/054b28b2-6128-435a-a575-2f867e5a8e6d/thumbnail.jpg,Fall 2020 - 18,41.418,37.311,41.275,0.35,9.92,0.14300000000000068,4.106999999999999,False
https://core.trackmania.nadeo.live/maps/4d8125e0-2971-43a6-a9c6-510b0c2379f2/thumbnail.jpg,Fall 2020 - 19,53.997,47.791,54.726,-1.35,11.49,-0.7289999999999992,6.206000000000003,False
https://core.trackmania.nadeo.live/maps/9706601d-07ff-4d71-92d5-79d61a13605e/thumbnail.jpg,Fall 2020 - 20,52.438,45.971,52.357,0.15,12.33,0.08100000000000307,6.467000000000006,False
https://core.trackmania.nadeo.live/maps/d44f6111-cad3-4c98-a6f2-628bb1aa6aed/thumbnail.jpg,Fall 2020 - 21,57.494,50.7,58.691,-2.08,11.82,-1.1970000000000027,6.793999999999997,False
https://core.trackmania.nadeo.live/maps/2cd3b0d3-ba6c-4420-8287-83fe7acfe376/thumbnail.jpg,Fall 2020 - 22,56.623,52.221,57.368,-1.32,7.77,-0.7450000000000045,4.402000000000001,False
https://core.trackmania.nadeo.live/maps/e005b8cd-d700-4150-a3b3-2c03268b7a51/thumbnail.jpg,Fall 2020 - 23,50.816,45.285,50.241,1.13,10.88,0.5750000000000028,5.531000000000006,False
https://core.trackmania.nadeo.live/maps/378d7610-fcc2-4bfb-83a6-34386c900e08/thumbnail.jpg,Fall 2020 - 24,57.935,51.103,58.382,-0.77,11.79,-0.4469999999999956,6.832000000000001,False
https://core.trackmania.nadeo.live/maps/4f266b71-68f5-4c69-a781-5bf99e5ba5d9/thumbnail.jpg,Fall 2020 - 25,77.692,68.165,80.958,-4.2,12.26,-3.2660000000000053,9.526999999999987,False
https://core.trackmania.nadeo.live/maps/749f0c3c-a25f-4f3a-918a-60cd780eff3e/thumbnail.jpg,Summer 2020 - 1,21.794,19.454,20.196,7.33,10.74,1.597999999999999,2.34,False
https://core.trackmania.nadeo.live/maps/20fbc899-920e-471c-a07e-d2bfabcaff06/thumbnail.jpg,Summer 2020 - 2,15.061,14.613,14.913,0.98,2.97,0.1479999999999997,0.4480000000000004,False
https://core.trackmania.nadeo.live/maps/73edcfb9-0f84-4fd8-9c52-272dae4e82e5/thumbnail.jpg,Summer 2020 - 3,20.651,18.192,19.635,4.92,11.91,1.0159999999999982,2.4589999999999996,False
https://core.trackmania.nadeo.live/maps/6e1523ee-b4ab-40a1-bc4c-879716d0082b/thumbnail.jpg,Summer 2020 - 4,26.207,22.521,25.124,4.13,14.06,1.083000000000002,3.686,False
https://core.trackmania.nadeo.live/maps/28ee72f3-ff6e-45d7-89c3-781e99f5141b/thumbnail.jpg,Summer 2020 - 5,33.258,31.151,32.856,1.21,6.34,0.402000000000001,2.107000000000003,False
https://core.trackmania.nadeo.live/maps/ebfad46f-bffb-416b-97be-5cc5508f42f3/thumbnail.jpg,Summer 2020 - 6,28.887,25.487,26.815,7.17,11.77,2.071999999999999,3.400000000000002,False
https://core.trackmania.nadeo.live/maps/ab9c3432-18a6-49f0-bfcc-fe95684d54d8/thumbnail.jpg,Summer 2020 - 7,33.605,29.961,32.568,3.09,10.84,1.036999999999999,3.6439999999999984,False
https://core.trackmania.nadeo.live/maps/bb5ed92d-f2af-462e-a912-7aeb686ff90c/thumbnail.jpg,Summer 2020 - 8,16.594,13.912,15.108,8.96,16.16,1.4860000000000007,2.6820000000000004,False
https://core.trackmania.nadeo.live/maps/327c47e9-db3f-4688-b995-3bf06f6e6ca3/thumbnail.jpg,Summer 2020 - 9,49.887,44.097,49.006,1.77,11.61,0.8810000000000002,5.789999999999999,False
https://core.trackmania.nadeo.live/maps/28338207-805e-4d74-bc86-a889a88c682a/thumbnail.jpg,Summer 2020 - 10,41.575,37.718,40.642,2.24,9.28,0.9329999999999998,3.8569999999999993,False
https://core.trackmania.nadeo.live/maps/cdb67192-3ef2-48b8-bb02-7a1324fd9fd1/thumbnail.jpg,Summer 2020 - 11,26.846,24.317,25.343,5.6,9.42,1.5030000000000001,2.529,False
https://core.trackmania.nadeo.live/maps/ddec9912-f45a-4ff3-bdb3-fef87b4ce1a5/thumbnail.jpg,Summer 2020 - 12,43.936,37.827,42.843,2.49,13.9,1.0929999999999964,6.109000000000002,False
https://core.trackmania.nadeo.live/maps/80831584-4bd2-47be-b537-04c2bd6fa904/thumbnail.jpg,Summer 2020 - 13,37.432,31.288,35.984,3.87,16.41,1.4480000000000004,6.144000000000002,False
https://core.trackmania.nadeo.live/maps/9e747437-2973-4cec-be45-8304f22616bf/thumbnail.jpg,Summer 2020 - 14,30.433,18.694,26.68,12.33,38.57,3.753,11.739,False
https://core.trackmania.nadeo.live/maps/33663b59-63ca-4713-bbec-0b40d9120908/thumbnail.jpg,Summer 2020 - 15,50.62,43.485,49.597,2.02,14.1,1.0229999999999961,7.134999999999998,False
https://core.trackmania.nadeo.live/maps/d15b2245-d73e-44a3-b890-83f3a33f8f06/thumbnail.jpg,Summer 2020 - 16,42.933,35.707,41.433,3.49,16.83,1.5,7.225999999999999,False
https://core.trackmania.nadeo.live/maps/fca72624-6bf8-47e1-8bb7-a7f8f3e4a4b2/thumbnail.jpg,Summer 2020 - 17,50.324,43.856,49.804,1.03,12.85,0.519999999999996,6.467999999999996,False
https://core.trackmania.nadeo.live/maps/6a3bf410-eeb1-4feb-a424-40fdbfd83971/thumbnail.jpg,Summer 2020 - 18,41.696,33.818,40.854,2.02,18.89,0.8419999999999987,7.878,False
https://core.trackmania.nadeo.live/maps/fdd9ee73-c306-4cfb-9643-99d7432bd49a/thumbnail.jpg,Summer 2020 - 19,59.581,48.442,57.817,2.96,18.7,1.764000000000003,11.139000000000003,False
https://core.trackmania.nadeo.live/maps/2d8dac70-af87-46a8-b34a-fea5ec550244/thumbnail.jpg,Summer 2020 - 20,42.117,36.345,41.607,1.21,13.7,0.509999999999998,5.7719999999999985,False
https://core.trackmania.nadeo.live/maps/22cb73e3-e95c-46a5-81e9-d8011624735a/thumbnail.jpg,Summer 2020 - 21,46.637,38.289,44.393,4.81,17.9,2.2439999999999998,8.347999999999999,False
https://core.trackmania.nadeo.live/maps/df6da762-689c-4781-9e13-c5d85b48c3f9/thumbnail.jpg,Summer 2020 - 22,47.153,40.998,44.535,5.55,13.05,2.618000000000002,6.155000000000001,False
https://core.trackmania.nadeo.live/maps/dbfa5125-b4ba-4711-95a0-791627354c22/thumbnail.jpg,Summer 2020 - 23,47.259,38.446,46.102,2.45,18.65,1.1570000000000036,8.813000000000002,False
https://core.trackmania.nadeo.live/maps/c1510106-6be4-4b29-8180-67c27317b0b2/thumbnail.jpg,Summer 2020 - 24,53.291,45.634,50.791,4.69,14.37,2.5,7.6569999999999965,False
https://core.trackmania.nadeo.live/maps/df8f7ab1-522b-4c62-a456-478f32f53456/thumbnail.jpg,Summer 2020 - 25,68.261,56.36,67.478,1.15,17.43,0.7830000000000013,11.900999999999996,False
